,cid,qno,type,qid,diff_level,res_time,correctness,next_diff
7218,240,8,1,365,easy,9,0,easy
7219,240,9,1,385,easy,40,0,easy
7220,240,0,2,588,medium,49,0,easy
7221,240,1,2,577,easy,50,0,easy
7222,240,2,2,610,easy,34,0,easy
7223,240,3,2,516,easy,45,0,easy
7224,240,4,2,437,easy,16,0,easy
7225,240,5,2,633,easy,29,0,easy
7226,240,6,2,487,easy,53,1,easy
7227,240,7,2,444,easy,32,0,easy
7228,240,8,2,634,easy,39,0,easy
7229,240,9,2,477,easy,29,0,easy
7230,241,0,0,119,medium,58,0,easy
7231,241,1,0,70,easy,31,0,easy
7232,241,2,0,112,easy,29,0,easy
7233,241,3,0,203,easy,48,1,easy
7234,241,4,0,46,easy,25,1,easy
7235,241,5,0,192,easy,10,0,easy
7236,241,6,0,67,easy,55,0,easy
7237,241,7,0,11,easy,57,1,easy
7238,241,8,0,4,easy,36,0,easy
7239,241,9,0,74,easy,42,1,easy
7240,241,0,1,284,medium,48,0,easy
7241,241,1,1,405,easy,23,0,easy
7242,241,2,1,408,easy,57,1,easy
7243,241,3,1,360,easy,18,1,medium
7244,241,4,1,314,medium,18,0,medium
7245,241,5,1,401,medium,26,1,medium
7246,241,6,1,272,medium,60,0,easy
7247,241,7,1,333,easy,42,1,easy
7248,241,8,1,345,easy,6,0,easy
7249,241,9,1,328,easy,12,0,easy
7250,241,0,2,478,medium,24,0,easy
7251,241,1,2,521,easy,13,1,medium
7252,241,2,2,569,medium,52,0,easy
7253,241,3,2,554,easy,48,1,easy
7254,241,4,2,556,easy,29,0,easy
7255,241,5,2,546,easy,30,1,easy
7256,241,6,2,535,easy,23,0,easy
7257,241,7,2,547,easy,54,1,easy
7258,241,8,2,527,easy,41,0,easy
7259,241,9,2,498,easy,32,1,easy
7260,242,0,0,41,medium,19,0,medium
7261,242,1,0,72,medium,17,0,medium
7262,242,2,0,18,medium,48,0,easy
7263,242,3,0,48,easy,46,1,easy
7264,242,4,0,130,easy,33,1,easy
7265,242,5,0,189,easy,31,0,easy
7266,242,6,0,176,easy,45,1,easy
7267,242,7,0,77,easy,7,0,easy
7268,242,8,0,195,easy,17,1,medium
7269,242,9,0,43,medium,7,0,medium
7270,242,0,1,281,medium,20,1,hard
7271,242,1,1,341,hard,47,1,hard
7272,242,2,1,230,hard,16,0,medium
7273,242,3,1,368,medium,28,0,easy
7274,242,4,1,365,easy,25,0,easy
7275,242,5,1,370,easy,23,0,easy
7276,242,6,1,366,easy,20,1,medium
7277,242,7,1,344,medium,58,0,easy
7278,242,8,1,236,easy,50,0,easy
7279,242,9,1,340,easy,35,1,easy
7280,242,0,2,450,medium,52,1,medium
7281,242,1,2,492,medium,58,0,easy
7282,242,2,2,436,easy,54,1,easy
7283,242,3,2,452,easy,54,0,easy
7284,242,4,2,490,easy,42,1,easy
7285,242,5,2,551,easy,16,0,easy
7286,242,6,2,603,easy,36,0,easy
7287,242,7,2,611,easy,49,0,easy
7288,242,8,2,575,easy,5,0,easy
7289,242,9,2,441,easy,15,1,medium
7290,243,0,0,53,medium,44,0,easy
7291,243,1,0,166,easy,41,1,easy
7292,243,2,0,112,easy,42,1,easy
7293,243,3,0,192,easy,7,1,medium
7294,243,4,0,179,medium,25,0,easy
7295,243,5,0,169,easy,27,0,easy
7296,243,6,0,131,easy,47,1,easy
7297,243,7,0,206,easy,24,0,easy
7298,243,8,0,58,easy,33,0,easy
7299,243,9,0,211,easy,58,0,easy
7300,243,0,1,369,medium,56,0,easy
7301,243,1,1,342,easy,19,0,easy
7302,243,2,1,373,easy,21,0,easy
7303,243,3,1,217,easy,6,0,easy
7304,243,4,1,394,easy,56,1,easy
7305,243,5,1,236,easy,27,0,easy
7306,243,6,1,280,easy,15,1,medium
7307,243,7,1,322,medium,49,1,medium
7308,243,8,1,225,medium,17,0,medium
7309,243,9,1,415,medium,56,0,easy
7310,243,0,2,618,medium,33,1,medium
7311,243,1,2,549,medium,22,0,easy
7312,243,2,2,554,easy,30,1,easy
7313,243,3,2,551,easy,49,0,easy
7314,243,4,2,577,easy,36,1,easy
7315,243,5,2,508,easy,46,0,easy
7316,243,6,2,441,easy,49,1,easy
7317,243,7,2,523,easy,35,1,easy
7318,243,8,2,573,easy,30,1,easy
7319,243,9,2,586,easy,54,1,easy
7320,244,0,0,149,medium,25,0,easy
7321,244,1,0,193,easy,32,1,easy
7322,244,2,0,130,easy,40,1,easy
7323,244,3,0,4,easy,58,1,easy
7324,244,4,0,184,easy,12,1,medium
7325,244,5,0,110,medium,25,1,medium
7326,244,6,0,54,medium,32,1,medium
7327,244,7,0,81,medium,26,0,easy
7328,244,8,0,159,easy,14,1,medium
7329,244,9,0,63,medium,40,1,medium
7330,244,0,1,215,medium,37,1,medium
7331,244,1,1,421,medium,60,0,easy
7332,244,2,1,309,easy,50,1,easy
7333,244,3,1,245,easy,59,0,easy
7334,244,4,1,264,easy,44,0,easy
7335,244,5,1,318,easy,51,0,easy
7336,244,6,1,405,easy,42,0,easy
7337,244,7,1,366,easy,36,0,easy
7338,244,8,1,424,easy,26,0,easy
7339,244,9,1,289,easy,37,0,easy
7340,244,0,2,502,medium,38,0,easy
7341,244,1,2,541,easy,15,1,medium
7342,244,2,2,505,medium,32,1,medium
7343,244,3,2,621,medium,43,0,easy
7344,244,4,2,535,easy,23,1,easy
7345,244,5,2,529,easy,25,0,easy
7346,244,6,2,522,easy,36,1,easy
7347,244,7,2,593,easy,8,1,medium
7348,244,8,2,504,medium,12,0,medium
7349,244,9,2,469,medium,58,1,medium
7350,245,0,0,180,medium,39,0,easy
7351,245,1,0,59,easy,45,0,easy
7352,245,2,0,58,easy,39,1,easy
7353,245,3,0,185,easy,47,0,easy
7354,245,4,0,9,easy,26,0,easy
7355,245,5,0,109,easy,34,0,easy
7356,245,6,0,178,easy,36,1,easy
7357,245,7,0,195,easy,51,1,easy
7358,245,8,0,184,easy,43,1,easy
7359,245,9,0,192,easy,39,1,easy
7360,245,0,1,297,medium,50,0,easy
7361,245,1,1,383,easy,47,1,easy
7362,245,2,1,430,easy,12,0,easy
7363,245,3,1,300,easy,34,1,easy
7364,245,4,1,216,easy,23,1,easy
7365,245,5,1,218,easy,34,0,easy
7366,245,6,1,375,easy,12,1,medium
7367,245,7,1,402,medium,54,0,easy
7368,245,8,1,280,easy,42,1,easy
7369,245,9,1,345,easy,50,1,easy
7370,245,0,2,502,medium,6,1,hard
7371,245,1,2,496,hard,33,1,hard
7372,245,2,2,589,hard,46,0,medium
7373,245,3,2,525,medium,31,1,medium
7374,245,4,2,591,medium,30,1,medium
7375,245,5,2,553,medium,13,0,medium
7376,245,6,2,642,medium,48,1,medium
7377,245,7,2,648,medium,42,1,medium
7378,245,8,2,478,medium,49,1,medium
7379,245,9,2,455,medium,8,0,medium
7380,246,0,0,173,medium,31,1,medium
7381,246,1,0,120,medium,43,1,medium
7382,246,2,0,141,medium,48,1,medium
7383,246,3,0,119,medium,26,1,medium
7384,246,4,0,208,medium,20,1,hard
7385,246,5,0,144,hard,23,0,medium
7386,246,6,0,180,medium,9,0,medium
7387,246,7,0,186,medium,60,1,medium
7388,246,8,0,207,medium,23,0,easy
7389,246,9,0,209,easy,41,1,easy
7390,246,0,1,299,medium,58,1,medium
7391,246,1,1,313,medium,47,0,easy
7392,246,2,1,218,easy,41,1,easy
7393,246,3,1,350,easy,19,0,easy
7394,246,4,1,393,easy,32,1,easy
7395,246,5,1,307,easy,32,1,easy
7396,246,6,1,325,easy,38,0,easy
7397,246,7,1,264,easy,12,0,easy
7398,246,8,1,372,easy,40,0,easy
7399,246,9,1,417,easy,10,0,easy
7400,246,0,2,578,medium,7,0,medium
7401,246,1,2,646,medium,45,0,easy
7402,246,2,2,635,easy,25,0,easy
7403,246,3,2,558,easy,40,0,easy
7404,246,4,2,577,easy,24,0,easy
7405,246,5,2,435,easy,10,0,easy
7406,246,6,2,556,easy,58,0,easy
7407,246,7,2,508,easy,40,1,easy
7408,246,8,2,605,easy,20,1,medium
7409,246,9,2,431,medium,55,0,easy
7410,247,0,0,47,medium,41,1,medium
7411,247,1,0,72,medium,45,1,medium
7412,247,2,0,76,medium,51,0,easy
7413,247,3,0,131,easy,57,1,easy
7414,247,4,0,168,easy,28,0,easy
7415,247,5,0,209,easy,11,0,easy
7416,247,6,0,97,easy,50,1,easy
7417,247,7,0,153,easy,49,0,easy
7418,247,8,0,117,easy,49,1,easy
7419,247,9,0,67,easy,20,0,easy
7420,247,0,1,224,medium,23,1,medium
7421,247,1,1,247,medium,15,0,medium
7422,247,2,1,288,medium,48,1,medium
7423,247,3,1,301,medium,39,0,easy
7424,247,4,1,241,easy,39,0,easy
7425,247,5,1,216,easy,26,0,easy
7426,247,6,1,393,easy,48,0,easy
7427,247,7,1,335,easy,33,0,easy
7428,247,8,1,264,easy,8,1,medium
7429,247,9,1,413,medium,11,0,medium
7430,247,0,2,475,medium,12,1,hard
7431,247,1,2,489,hard,16,0,medium
7432,247,2,2,455,medium,27,1,medium
7433,247,3,2,533,medium,35,1,medium
7434,247,4,2,512,medium,29,0,easy
7435,247,5,2,625,easy,32,0,easy
7436,247,6,2,573,easy,59,1,easy
7437,247,7,2,486,easy,38,0,easy
7438,247,8,2,466,easy,43,1,easy
7439,247,9,2,448,easy,5,0,easy
7440,248,0,0,28,medium,34,0,easy
7441,248,1,0,77,easy,54,0,easy
7442,248,2,0,128,easy,54,1,easy
7443,248,3,0,73,easy,32,1,easy
7444,248,4,0,212,easy,16,0,easy
7445,248,5,0,11,easy,58,0,easy
7446,248,6,0,153,easy,19,0,easy
7447,248,7,0,68,easy,11,0,easy
7448,248,8,0,159,easy,47,0,easy
7449,248,9,0,80,easy,5,0,easy
7450,248,0,1,287,medium,25,1,medium
7451,248,1,1,238,medium,21,1,medium
7452,248,2,1,214,medium,52,0,easy
7453,248,3,1,318,easy,55,0,easy
7454,248,4,1,276,easy,53,0,easy
7455,248,5,1,383,easy,44,0,easy
7456,248,6,1,385,easy,6,0,easy
7457,248,7,1,289,easy,9,0,easy
7458,248,8,1,412,easy,58,1,easy
7459,248,9,1,323,easy,38,0,easy
7460,248,0,2,650,medium,57,0,easy
7461,248,1,2,466,easy,44,1,easy
7462,248,2,2,543,easy,19,0,easy
7463,248,3,2,546,easy,18,0,easy
7464,248,4,2,498,easy,12,1,medium
7465,248,5,2,534,medium,60,1,medium
7466,248,6,2,619,medium,9,1,hard
7467,248,7,2,433,hard,47,1,hard
7468,248,8,2,568,hard,47,1,hard
7469,248,9,2,574,hard,33,0,medium
7470,249,0,0,53,medium,14,1,hard
7471,249,1,0,154,hard,13,0,medium
7472,249,2,0,93,medium,58,0,easy
7473,249,3,0,15,easy,55,0,easy
7474,249,4,0,95,easy,47,1,easy
7475,249,5,0,178,easy,44,1,easy
7476,249,6,0,70,easy,29,1,easy
7477,249,7,0,184,easy,8,0,easy
7478,249,8,0,45,easy,55,1,easy
7479,249,9,0,77,easy,7,0,easy
7480,249,0,1,301,medium,49,1,medium
7481,249,1,1,316,medium,17,1,hard
7482,249,2,1,302,hard,23,1,hard
7483,249,3,1,235,hard,10,1,hard
7484,249,4,1,233,hard,25,1,hard
7485,249,5,1,271,hard,56,1,hard
7486,249,6,1,246,hard,14,0,medium
7487,249,7,1,287,medium,53,0,easy
7488,249,8,1,350,easy,14,0,easy
7489,249,9,1,375,easy,43,1,easy
7490,249,0,2,650,medium,23,1,medium
7491,249,1,2,528,medium,47,0,easy
7492,249,2,2,495,easy,5,0,easy
7493,249,3,2,438,easy,28,0,easy
7494,249,4,2,622,easy,13,1,medium
7495,249,5,2,499,medium,37,1,medium
7496,249,6,2,532,medium,44,1,medium
7497,249,7,2,469,medium,39,0,easy
7498,249,8,2,452,easy,9,0,easy
7499,249,9,2,610,easy,9,0,easy
7500,250,0,0,52,medium,17,0,medium
7501,250,1,0,105,medium,46,1,medium
7502,250,2,0,39,medium,31,0,easy
7503,250,3,0,29,easy,8,1,medium
7504,250,4,0,141,medium,15,1,hard
7505,250,5,0,172,hard,41,1,hard
7506,250,6,0,57,hard,38,0,medium
7507,250,7,0,134,medium,52,0,easy
7508,250,8,0,192,easy,39,0,easy
7509,250,9,0,147,easy,55,0,easy
7510,250,0,1,299,medium,25,1,medium
7511,250,1,1,381,medium,10,1,hard
7512,250,2,1,231,hard,37,0,medium
7513,250,3,1,247,medium,17,0,medium
7514,250,4,1,240,medium,32,1,medium
7515,250,5,1,297,medium,29,1,medium
7516,250,6,1,234,medium,20,1,hard
7517,250,7,1,397,hard,5,1,hard
7518,250,8,1,355,hard,8,0,medium
7519,250,9,1,222,medium,46,1,medium
7520,250,0,2,478,medium,15,1,hard
7521,250,1,2,600,hard,55,0,medium
7522,250,2,2,534,medium,9,0,medium
7523,250,3,2,639,medium,56,1,medium
7524,250,4,2,445,medium,37,0,easy
7525,250,5,2,547,easy,17,0,easy
7526,250,6,2,521,easy,5,0,easy
7527,250,7,2,477,easy,16,1,medium
7528,250,8,2,590,medium,34,1,medium
7529,250,9,2,582,medium,48,0,easy
7530,251,0,0,100,medium,59,0,easy
7531,251,1,0,196,easy,22,1,easy
7532,251,2,0,195,easy,54,1,easy
7533,251,3,0,213,easy,42,1,easy
7534,251,4,0,203,easy,35,0,easy
7535,251,5,0,111,easy,58,1,easy
7536,251,6,0,184,easy,32,1,easy
7537,251,7,0,10,easy,48,0,easy
7538,251,8,0,109,easy,37,0,easy
7539,251,9,0,169,easy,45,1,easy
7540,251,0,1,256,medium,9,1,hard
7541,251,1,1,391,hard,59,0,medium
7542,251,2,1,322,medium,21,1,medium
7543,251,3,1,380,medium,20,0,medium
7544,251,4,1,382,medium,16,1,hard
7545,251,5,1,378,hard,47,0,medium
7546,251,6,1,277,medium,45,0,easy
7547,251,7,1,362,easy,28,0,easy
7548,251,8,1,405,easy,25,1,easy
7549,251,9,1,385,easy,16,1,medium
7550,251,0,2,649,medium,11,0,medium
7551,251,1,2,493,medium,44,0,easy
7552,251,2,2,615,easy,19,1,medium
7553,251,3,2,604,medium,39,0,easy
7554,251,4,2,523,easy,45,0,easy
7555,251,5,2,437,easy,28,0,easy
7556,251,6,2,432,easy,10,1,medium
7557,251,7,2,549,medium,56,1,medium
7558,251,8,2,461,medium,40,0,easy
7559,251,9,2,616,easy,29,0,easy
7560,252,0,0,188,medium,7,0,medium
7561,252,1,0,146,medium,7,1,hard
7562,252,2,0,125,hard,21,1,hard
7563,252,3,0,124,hard,30,1,hard
7564,252,4,0,50,hard,54,0,medium
7565,252,5,0,23,medium,22,1,medium
7566,252,6,0,158,medium,12,0,medium
7567,252,7,0,173,medium,46,0,easy
7568,252,8,0,58,easy,47,1,easy
7569,252,9,0,195,easy,53,1,easy
7570,252,0,1,240,medium,42,0,easy
7571,252,1,1,414,easy,49,0,easy
7572,252,2,1,333,easy,28,0,easy
7573,252,3,1,340,easy,33,0,easy
7574,252,4,1,280,easy,19,0,easy
7575,252,5,1,328,easy,33,1,easy
7576,252,6,1,295,easy,26,1,easy
7577,252,7,1,366,easy,14,1,medium
7578,252,8,1,301,medium,40,1,medium
7579,252,9,1,410,medium,10,0,medium
7580,252,0,2,501,medium,56,0,easy
7581,252,1,2,514,easy,28,0,easy
7582,252,2,2,630,easy,57,0,easy
7583,252,3,2,573,easy,53,0,easy
7584,252,4,2,602,easy,40,1,easy
7585,252,5,2,521,easy,23,0,easy
7586,252,6,2,503,easy,17,1,medium
7587,252,7,2,533,medium,32,0,easy
7588,252,8,2,529,easy,22,1,easy
7589,252,9,2,448,easy,21,0,easy
7590,253,0,0,25,medium,10,0,medium
7591,253,1,0,47,medium,45,1,medium
7592,253,2,0,71,medium,34,0,easy
7593,253,3,0,213,easy,6,0,easy
7594,253,4,0,7,easy,41,0,easy
7595,253,5,0,68,easy,53,1,easy
7596,253,6,0,77,easy,13,1,medium
7597,253,7,0,41,medium,48,0,easy
7598,253,8,0,112,easy,11,1,medium
7599,253,9,0,28,medium,39,1,medium
7600,253,0,1,263,medium,33,1,medium
7601,253,1,1,364,medium,33,0,easy
7602,253,2,1,276,easy,5,0,easy
7603,253,3,1,319,easy,57,0,easy
7604,253,4,1,414,easy,50,0,easy
7605,253,5,1,217,easy,56,0,easy
7606,253,6,1,346,easy,28,0,easy
7607,253,7,1,219,easy,5,0,easy
7608,253,8,1,399,easy,53,0,easy
7609,253,9,1,375,easy,8,0,easy
7610,253,0,2,588,medium,42,1,medium
7611,253,1,2,571,medium,44,1,medium
7612,253,2,2,431,medium,20,1,hard
7613,253,3,2,595,hard,8,0,medium
7614,253,4,2,539,medium,41,1,medium
7615,253,5,2,512,medium,55,1,medium
7616,253,6,2,478,medium,16,1,hard
7617,253,7,2,496,hard,60,1,hard
7618,253,8,2,641,hard,43,1,hard
7619,253,9,2,489,hard,29,0,medium
7620,254,0,0,37,medium,30,0,easy
7621,254,1,0,59,easy,16,1,medium
7622,254,2,0,52,medium,55,0,easy
7623,254,3,0,58,easy,37,1,easy
7624,254,4,0,159,easy,28,1,easy
7625,254,5,0,196,easy,9,1,medium
7626,254,6,0,106,medium,40,0,easy
7627,254,7,0,80,easy,25,1,easy
7628,254,8,0,183,easy,9,1,medium
7629,254,9,0,41,medium,39,1,medium
7630,254,0,1,322,medium,44,1,medium
7631,254,1,1,306,medium,56,0,easy
7632,254,2,1,365,easy,49,0,easy
7633,254,3,1,383,easy,5,1,medium
7634,254,4,1,421,medium,33,1,medium
7635,254,5,1,381,medium,32,1,medium
7636,254,6,1,287,medium,49,0,easy
7637,254,7,1,346,easy,31,0,easy
7638,254,8,1,321,easy,40,0,easy
7639,254,9,1,286,easy,51,0,easy
7640,254,0,2,446,medium,22,1,medium
7641,254,1,2,649,medium,53,1,medium
7642,254,2,2,504,medium,38,1,medium
7643,254,3,2,532,medium,34,1,medium
7644,254,4,2,621,medium,47,0,easy
7645,254,5,2,554,easy,34,0,easy
7646,254,6,2,575,easy,30,1,easy
7647,254,7,2,506,easy,29,0,easy
7648,254,8,2,543,easy,53,1,easy
7649,254,9,2,627,easy,51,0,easy
7650,255,0,0,47,medium,30,1,medium
7651,255,1,0,49,medium,55,0,easy
7652,255,2,0,67,easy,41,1,easy
7653,255,3,0,212,easy,55,0,easy
7654,255,4,0,48,easy,32,0,easy
7655,255,5,0,184,easy,48,0,easy
7656,255,6,0,151,easy,15,0,easy
7657,255,7,0,199,easy,24,0,easy
7658,255,8,0,112,easy,29,0,easy
7659,255,9,0,4,easy,37,0,easy
7660,255,0,1,418,medium,50,0,easy
7661,255,1,1,340,easy,46,1,easy
7662,255,2,1,383,easy,36,1,easy
7663,255,3,1,414,easy,8,1,medium
7664,255,4,1,409,medium,11,0,medium
7665,255,5,1,238,medium,39,0,easy
7666,255,6,1,423,easy,36,0,easy
7667,255,7,1,424,easy,20,1,medium
7668,255,8,1,415,medium,44,0,easy
7669,255,9,1,396,easy,60,1,easy
7670,255,0,2,512,medium,29,1,medium
7671,255,1,2,483,medium,54,0,easy
7672,255,2,2,477,easy,11,1,medium
7673,255,3,2,502,medium,51,1,medium
7674,255,4,2,612,medium,50,1,medium
7675,255,5,2,571,medium,21,1,medium
7676,255,6,2,431,medium,48,0,easy
7677,255,7,2,537,easy,37,1,easy
7678,255,8,2,543,easy,23,0,easy
7679,255,9,2,616,easy,27,1,easy
7680,256,0,0,141,medium,54,1,medium
7681,256,1,0,175,medium,49,1,medium
7682,256,2,0,18,medium,12,1,hard
7683,256,3,0,177,hard,42,1,hard
7684,256,4,0,136,hard,29,0,medium
7685,256,5,0,23,medium,25,1,medium
7686,256,6,0,180,medium,14,0,medium
7687,256,7,0,52,medium,29,0,easy
7688,256,8,0,211,easy,50,0,easy
7689,256,9,0,48,easy,22,0,easy
7690,256,0,1,247,medium,25,0,easy
7691,256,1,1,379,easy,50,1,easy
7692,256,2,1,414,easy,28,1,easy
7693,256,3,1,352,easy,40,1,easy
7694,256,4,1,396,easy,43,1,easy
7695,256,5,1,309,easy,14,0,easy
7696,256,6,1,342,easy,49,0,easy
7697,256,7,1,216,easy,9,1,medium
7698,256,8,1,268,medium,26,0,easy
7699,256,9,1,219,easy,57,0,easy
7700,256,0,2,639,medium,54,1,medium
7701,256,1,2,479,medium,44,1,medium
7702,256,2,2,618,medium,41,0,easy
7703,256,3,2,593,easy,50,1,easy
7704,256,4,2,541,easy,14,1,medium
7705,256,5,2,626,medium,45,1,medium
7706,256,6,2,588,medium,38,1,medium
7707,256,7,2,578,medium,23,1,medium
7708,256,8,2,493,medium,17,0,medium
7709,256,9,2,649,medium,19,0,medium
7710,257,0,0,63,medium,51,0,easy
7711,257,1,0,153,easy,17,1,medium
7712,257,2,0,31,medium,20,1,hard
7713,257,3,0,20,hard,23,0,medium
7714,257,4,0,129,medium,26,1,medium
7715,257,5,0,23,medium,27,1,medium
7716,257,6,0,171,medium,12,0,medium
7717,257,7,0,108,medium,50,0,easy
7718,257,8,0,44,easy,11,0,easy
7719,257,9,0,183,easy,7,0,easy
7720,257,0,1,274,medium,47,1,medium
7721,257,1,1,376,medium,45,0,easy
7722,257,2,1,335,easy,52,0,easy
7723,257,3,1,346,easy,48,0,easy
7724,257,4,1,243,easy,36,1,easy
7725,257,5,1,393,easy,27,0,easy
7726,257,6,1,366,easy,23,1,easy
7727,257,7,1,321,easy,24,0,easy
7728,257,8,1,385,easy,36,0,easy
7729,257,9,1,373,easy,21,0,easy
7730,257,0,2,525,medium,29,0,easy
7731,257,1,2,556,easy,34,1,easy
7732,257,2,2,524,easy,59,0,easy
7733,257,3,2,565,easy,52,1,easy
7734,257,4,2,544,easy,11,0,easy
7735,257,5,2,527,easy,32,1,easy
7736,257,6,2,535,easy,38,0,easy
7737,257,7,2,503,easy,12,1,medium
7738,257,8,2,590,medium,13,1,hard
7739,257,9,2,481,hard,46,0,medium
7740,258,0,0,90,medium,60,0,easy
7741,258,1,0,44,easy,17,1,medium
7742,258,2,0,18,medium,21,0,easy
7743,258,3,0,9,easy,34,1,easy
7744,258,4,0,111,easy,39,0,easy
7745,258,5,0,201,easy,59,1,easy
7746,258,6,0,103,easy,55,0,easy
7747,258,7,0,142,easy,8,1,medium
7748,258,8,0,207,medium,14,1,hard
7749,258,9,0,177,hard,26,1,hard
7750,258,0,1,421,medium,41,1,medium
7751,258,1,1,284,medium,28,0,easy
7752,258,2,1,417,easy,13,1,medium
7753,258,3,1,381,medium,12,0,medium
7754,258,4,1,274,medium,45,1,medium
7755,258,5,1,259,medium,23,1,medium
7756,258,6,1,329,medium,38,0,easy
7757,258,7,1,243,easy,36,1,easy
7758,258,8,1,264,easy,37,0,easy
7759,258,9,1,399,easy,9,1,medium
7760,258,0,2,582,medium,50,0,easy
7761,258,1,2,593,easy,38,1,easy
7762,258,2,2,583,easy,25,1,easy
7763,258,3,2,447,easy,22,0,easy
7764,258,4,2,519,easy,38,0,easy
7765,258,5,2,625,easy,54,0,easy
7766,258,6,2,438,easy,38,1,easy
7767,258,7,2,615,easy,31,1,easy
7768,258,8,2,551,easy,39,0,easy
7769,258,9,2,506,easy,45,0,easy
7770,259,0,0,43,medium,10,0,medium
7771,259,1,0,210,medium,31,1,medium
7772,259,2,0,114,medium,7,1,hard
7773,259,3,0,27,hard,28,0,medium
7774,259,4,0,137,medium,39,0,easy
7775,259,5,0,184,easy,46,1,easy
7776,259,6,0,77,easy,31,1,easy
7777,259,7,0,80,easy,33,0,easy
7778,259,8,0,117,easy,5,0,easy
7779,259,9,0,162,easy,50,0,easy
7780,259,0,1,288,medium,8,0,medium
7781,259,1,1,410,medium,24,1,medium
7782,259,2,1,306,medium,45,0,easy
7783,259,3,1,374,easy,14,0,easy
7784,259,4,1,325,easy,50,1,easy
7785,259,5,1,345,easy,52,0,easy
7786,259,6,1,321,easy,15,0,easy
7787,259,7,1,424,easy,39,1,easy
7788,259,8,1,245,easy,56,0,easy
7789,259,9,1,300,easy,36,1,easy
7790,259,0,2,618,medium,58,1,medium
7791,259,1,2,636,medium,55,1,medium
7792,259,2,2,582,medium,12,0,medium
7793,259,3,2,456,medium,27,1,medium
7794,259,4,2,442,medium,43,1,medium
7795,259,5,2,539,medium,53,1,medium
7796,259,6,2,542,medium,18,1,hard
7797,259,7,2,515,hard,49,1,hard
7798,259,8,2,644,hard,26,1,hard
7799,259,9,2,570,hard,38,1,hard
7800,260,0,0,110,medium,16,1,hard
7801,260,1,0,132,hard,15,0,medium
7802,260,2,0,61,medium,53,0,easy
7803,260,3,0,178,easy,53,1,easy
7804,260,4,0,11,easy,50,0,easy
7805,260,5,0,73,easy,15,1,medium
7806,260,6,0,106,medium,49,0,easy
7807,260,7,0,58,easy,57,0,easy
7808,260,8,0,68,easy,46,1,easy
7809,260,9,0,213,easy,50,0,easy
7810,260,0,1,222,medium,33,0,easy
7811,260,1,1,219,easy,25,1,easy
7812,260,2,1,286,easy,20,0,easy
7813,260,3,1,412,easy,38,1,easy
7814,260,4,1,374,easy,16,1,medium
7815,260,5,1,281,medium,26,0,easy
7816,260,6,1,307,easy,43,0,easy
7817,260,7,1,345,easy,60,1,easy
7818,260,8,1,282,easy,48,0,easy
7819,260,9,1,414,easy,40,1,easy
7820,260,0,2,588,medium,19,1,hard
7821,260,1,2,476,hard,42,1,hard
7822,260,2,2,563,hard,33,1,hard
7823,260,3,2,545,hard,32,0,medium
7824,260,4,2,446,medium,52,0,easy
7825,260,5,2,529,easy,12,0,easy
7826,260,6,2,538,easy,22,0,easy
7827,260,7,2,472,easy,44,0,easy
7828,260,8,2,541,easy,51,1,easy
7829,260,9,2,490,easy,43,1,easy
7830,261,0,0,83,medium,37,1,medium
7831,261,1,0,62,medium,16,0,medium
7832,261,2,0,121,medium,5,1,hard
7833,261,3,0,60,hard,48,1,hard
7834,261,4,0,13,hard,59,1,hard
7835,261,5,0,170,hard,32,0,medium
7836,261,6,0,39,medium,37,1,medium
7837,261,7,0,175,medium,9,1,hard
7838,261,8,0,124,hard,51,0,medium
7839,261,9,0,180,medium,22,0,easy
7840,261,0,1,259,medium,22,0,easy
7841,261,1,1,257,easy,42,1,easy
7842,261,2,1,365,easy,45,1,easy
7843,261,3,1,325,easy,5,0,easy
7844,261,4,1,338,easy,48,1,easy
7845,261,5,1,254,easy,27,1,easy
7846,261,6,1,309,easy,23,1,easy
7847,261,7,1,307,easy,14,0,easy
7848,261,8,1,319,easy,41,0,easy
7849,261,9,1,399,easy,6,1,medium
7850,261,0,2,439,medium,5,1,hard
7851,261,1,2,467,hard,17,0,medium
7852,261,2,2,475,medium,30,1,medium
7853,261,3,2,469,medium,16,1,hard
7854,261,4,2,592,hard,32,0,medium
7855,261,5,2,650,medium,13,0,medium
7856,261,6,2,569,medium,57,0,easy
7857,261,7,2,616,easy,10,1,medium
7858,261,8,2,619,medium,24,0,easy
7859,261,9,2,508,easy,41,0,easy
7860,262,0,0,114,medium,37,0,easy
7861,262,1,0,212,easy,8,1,medium
7862,262,2,0,34,medium,10,0,medium
7863,262,3,0,171,medium,15,1,hard
7864,262,4,0,60,hard,55,0,medium
7865,262,5,0,25,medium,59,0,easy
7866,262,6,0,77,easy,42,0,easy
7867,262,7,0,153,easy,50,0,easy
7868,262,8,0,9,easy,55,0,easy
7869,262,9,0,116,easy,12,1,medium
7870,262,0,1,364,medium,37,0,easy
7871,262,1,1,265,easy,32,0,easy
7872,262,2,1,323,easy,59,1,easy
7873,262,3,1,394,easy,44,0,easy
7874,262,4,1,374,easy,51,0,easy
7875,262,5,1,407,easy,38,0,easy
7876,262,6,1,237,easy,48,0,easy
7877,262,7,1,379,easy,42,1,easy
7878,262,8,1,243,easy,25,0,easy
7879,262,9,1,245,easy,20,1,medium
7880,262,0,2,578,medium,5,1,hard
7881,262,1,2,592,hard,13,1,hard
7882,262,2,2,609,hard,27,1,hard
